time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-10-27T02:37:45.580Z,31.9508,77.4341,14.96,4.1,mb,,224,3.895,0.74,us,us1000axdn,2018-01-17T21:50:35.040Z,"31km E of Kulu, India",earthquake,8.8,6.5,0.198,7,reviewed,us,us
2017-10-19T01:10:25.000Z,33.5105,76.2599,32.12,4.6,mb,,79,2.501,0.95,us,us1000atxi,2018-01-11T02:22:07.040Z,"50km ENE of Kishtwar, India",earthquake,7.3,5.1,0.056,94,reviewed,us,us
2017-09-23T00:14:11.480Z,34.2131,74.5944,35,4.6,mb,,109,4.078,0.61,us,us2000atf6,2017-12-19T01:54:12.040Z,"4km WSW of Sumbal, India",earthquake,7.9,1.9,0.061,80,reviewed,us,us
2017-08-27T12:24:52.510Z,33.5732,72.998,32.11,4.6,mb,,155,0.238,1.34,us,us2000ac8j,2017-11-28T18:33:49.040Z,"7km WSW of Rawalpindi, Pakistan",earthquake,9.5,6.6,0.103,28,reviewed,us,us
2017-08-23T20:58:45.210Z,35.4065,74.5783,49.61,4.6,mb,,69,2.058,0.62,us,us2000ab3e,2017-11-22T03:43:30.040Z,"26km WNW of Idgah, Pakistan",earthquake,7.6,8.8,0.058,89,reviewed,us,us
2017-08-16T03:26:53.080Z,32.8724,76.2437,44.78,4.4,mb,,158,5.971,0.77,us,us2000a8n7,2017-11-14T01:42:09.040Z,"35km NNE of Chamba, India",earthquake,10.6,8.6,0.106,26,reviewed,us,us
2017-07-08T10:12:31.400Z,34.6598,73.4405,22.29,4.7,mb,,62,1.016,0.75,us,us1000984s,2017-10-03T00:47:54.040Z,"31km NE of Baffa, Pakistan",earthquake,7.2,5.1,0.047,139,reviewed,us,us
2017-06-14T09:06:06.430Z,34.8708,72.9161,25.09,4.7,mb,,64,1.251,1.02,us,us20009me4,2017-08-18T23:13:27.040Z,"23km NNW of Batgram, Pakistan",earthquake,4.4,6,0.083,44,reviewed,us,us
2017-05-29T13:53:29.160Z,33.2999,75.9276,35.9,4.5,mb,,165,5.472,0.7,us,us10008w1v,2017-08-15T02:26:45.040Z,"15km E of Kishtwar, India",earthquake,10,8.5,0.064,71,reviewed,us,us
2017-05-20T05:48:44.460Z,32.8696,76.2986,35.36,4.2,mb,,148,2.655,1.01,us,us10008tqh,2017-08-05T03:32:13.040Z,"36km NNE of Chamba, India",earthquake,10.6,9,0.146,13,reviewed,us,us
2017-05-19T00:02:33.540Z,33.0204,76.1431,42.99,4.5,mb,,107,6.103,0.79,us,us10008tgd,2017-08-05T03:32:11.040Z,"40km E of Bhadarwah, India",earthquake,10,8.4,0.083,42,reviewed,us,us
2017-05-14T05:28:14.560Z,35.1792,81.4457,10,4.3,mb,,75,6.927,0.89,us,us10008sb7,2017-08-05T03:32:06.040Z,"253km SSE of Hotan, China",earthquake,7.6,1.9,0.096,31,reviewed,us,us
2017-04-18T05:11:55.400Z,33.9575,76.422,51.3,4.6,mb,,107,2.643,0.95,us,us10008ii5,2017-07-11T01:48:36.040Z,"73km SSE of Kargil, India",earthquake,4.2,7.5,0.083,43,reviewed,us,us
2017-03-21T05:56:37.260Z,33.5487,72.6676,40.98,4.3,mb,,192,0.511,1.14,us,us20008tgy,2017-06-12T19:46:52.040Z,"32km SE of Sanjwal, Pakistan",earthquake,6.5,9.6,0.114,22,reviewed,us,us
2017-02-06T17:03:06.530Z,30.6544,79.1645,16.05,5.1,mwb,,39,5.823,0.67,us,us20008hyg,2017-12-06T15:40:08.387Z,"36km NW of Pipalkoti, India",earthquake,7.9,3.2,0.059,28,reviewed,us,us
2017-01-09T20:25:53.280Z,35.679,77.8343,82.09,4.1,mb,,112,4.272,0.56,us,us10007s65,2017-04-01T00:26:06.040Z,"129km NE of Thang, India",earthquake,8,12.3,0.139,14,reviewed,us,us
2017-01-02T07:16:47.530Z,34.8833,73.8226,24.52,4.2,mb,,98,1.312,0.51,us,us10007uaf,2017-03-27T23:53:18.040Z,"35km N of Athmuqam, Pakistan",earthquake,6,6.2,0.113,22,reviewed,us,us
2016-12-27T07:17:15.420Z,34.4738,73.7599,49.03,4.3,mb,,101,0.916,0.58,us,us10007mzk,2017-03-23T22:52:04.040Z,"16km SW of Athmuqam, Pakistan",earthquake,5.4,8.2,0.147,13,reviewed,us,us
2016-12-17T17:25:58.040Z,34.0507,73.8062,36.07,4.5,mb,,85,0.599,1.15,us,us200081z0,2017-03-16T02:31:26.040Z,"8km NNE of Bagh, Pakistan",earthquake,6.6,7.6,0.084,42,reviewed,us,us
2016-12-01T16:52:50.110Z,29.979,80.6321,31.96,5.2,mb,,41,4.687,0.76,us,us10007e1x,2017-02-23T00:11:55.040Z,"17km NNE of Dharchula, India",earthquake,7,4.4,0.047,152,reviewed,us,us
2016-11-24T14:16:36.710Z,33.227,72.7675,37.81,4.5,mb,,249,0.595,1.47,us,us10007c3e,2017-02-15T23:21:39.040Z,"33km NNW of Chakwal, Pakistan",earthquake,11,12,0.136,16,reviewed,us,us
2016-10-04T14:19:21.580Z,33.7459,75.6917,35,4.3,mb,,140,2.022,0.53,us,us20007dpw,2017-01-03T21:10:44.040Z,"45km SE of Pahalgam, India",earthquake,8.5,1.9,0.201,7,reviewed,us,us
2016-10-01T08:04:34.330Z,34.9048,73.6822,10,5.4,mb,,54,1.297,0.86,us,us10006ucc,2020-07-10T15:10:58.372Z,"41km NNW of Athmuqam, Pakistan",earthquake,7,1.8,0.046,160,reviewed,us,us
2016-09-30T21:55:01.660Z,34.4341,73.7603,14.28,4.3,mb,,186,0.881,1.3,us,us20007dje,2017-01-03T21:10:39.040Z,"19km SW of Athmuqam, Pakistan",earthquake,9.7,6.5,0.138,15,reviewed,us,us
2016-09-06T18:02:24.400Z,35.6742,73.5467,57.64,4.3,mb,,130,2.394,1.16,us,us10006mh6,2016-12-03T02:54:45.040Z,"48km NNE of Dasu, Pakistan",earthquake,8.8,9.4,0.201,9,reviewed,us,us
2016-09-05T04:50:14.360Z,34.7371,73.098,25.92,4.7,mb,,59,1.093,0.9,us,us10006kfz,2016-12-03T02:54:43.040Z,"8km NE of Batgram, Pakistan",earthquake,7.1,5.2,0.06,86,reviewed,us,us
2016-09-02T08:19:53.300Z,34.6817,72.9636,34.89,4.5,mb,,65,1.059,0.93,us,us10006jl2,2016-12-03T02:54:34.040Z,"6km W of Batgram, Pakistan",earthquake,6.1,4.7,0.127,18,reviewed,us,us
2016-08-27T03:38:08.270Z,31.2127,77.7742,10,4.1,mb,,179,4.518,1.16,us,us10006j3q,2016-11-29T01:28:41.040Z,"2km E of Rohru, India",earthquake,11.8,2,0.124,18,reviewed,us,us
2016-08-27T01:35:05.900Z,31.4834,77.6806,10,4.5,mb,,152,4.306,0.69,us,us20006ufn,2016-11-29T01:28:41.040Z,"5km NE of Rampur, India",earthquake,9,1.9,0.091,36,reviewed,us,us
2016-08-27T01:14:30.110Z,31.4746,77.7102,10,4.6,mb,,106,4.332,0.8,us,us20006ufk,2016-11-29T01:28:41.040Z,"7km ENE of Rampur, India",earthquake,7.5,1.3,0.066,69,reviewed,us,us
2016-08-12T12:23:24.490Z,34.6969,80.3573,25.59,4.4,mb,,132,5.967,0.64,us,us10006daa,2016-11-15T02:21:46.040Z,"156km NNE of Rutog, China",earthquake,10,6.1,0.107,25,reviewed,us,us
2016-08-02T01:24:00.030Z,33.9373,72.7103,55.87,4.2,mb,,161,0.545,0.99,us,us100069cn,2016-10-19T04:52:09.040Z,"16km SSE of Topi, Pakistan",earthquake,8.3,11,0.146,13,reviewed,us,us
2016-08-01T13:38:32.850Z,31.3148,76.9876,35.06,4.5,mb,,118,3.911,1.38,us,us10006acy,2016-10-19T04:52:06.040Z,"15km WNW of Seoni, India",earthquake,8.8,6.9,0.164,11,reviewed,us,us
2016-07-17T11:53:57.580Z,31.3474,74.4464,60.73,4.5,mb,,146,2.503,0.8,us,us20006fcp,2020-07-10T16:32:20.000Z,"8km ESE of Kahna, Pakistan",earthquake,10.3,5,0.087,39,reviewed,us,us
2016-06-21T16:47:15.930Z,35.444,74.255,35,4.5,mb,,82,2.95,0.75,us,us200066k5,2016-08-27T02:15:33.040Z,"14km ENE of Chilas, Pakistan",earthquake,8.7,1.9,0.083,42,reviewed,us,us
2016-05-27T19:08:10.990Z,36.197,77.9088,84.78,4.1,mb,,100,4.58,0.93,us,us20005ylz,2016-08-10T22:30:23.040Z,"176km NE of Thang, India",earthquake,6.2,8,0.101,27,reviewed,us,us
2016-05-24T10:17:59.320Z,33.0759,76.0936,35,4.1,mb,,148,2.432,0.73,us,us10005jjq,2016-08-03T22:33:43.040Z,"36km ENE of Bhadarwah, India",earthquake,10.2,2,0.165,10,reviewed,us,us
2016-04-27T00:26:58.290Z,34.5095,81.117,33.58,4.2,mb,,133,6.568,1.01,us,us10005btm,2016-07-08T02:49:25.040Z,"182km NE of Rutog, China",earthquake,9.6,4.4,0.152,12,reviewed,us,us
2016-03-17T16:47:01.810Z,34.044,78.0686,31.9,4.1,mb,,101,6.262,1.27,us,us20005ai2,2016-05-21T00:05:35.040Z,"46km ESE of Leh, India",earthquake,9.8,5.3,0.114,23,reviewed,us,us
2016-03-03T14:52:47.620Z,33.454,81.4137,13.68,4.4,mb,,104,6.803,0.85,us,us10004udp,2016-05-06T23:34:25.040Z,"119km NNE of Napug, China",earthquake,6.3,4.4,0.12,20,reviewed,us,us
2016-02-21T16:32:02.560Z,36.1288,78.0985,35.7,4.5,mb,,94,4.676,1.01,us,us10004rj4,2016-05-03T23:44:15.040Z,"180km SW of Layka, China",earthquake,8.3,5.7,0.074,54,reviewed,us,us
2016-02-09T15:13:53.700Z,32.9944,76.0777,40.2,4.2,mb,,153,2.441,0.75,us,us20004z10,2016-04-19T01:33:27.040Z,"33km E of Bhadarwah, India",earthquake,4,8.9,0.098,29,reviewed,us,us
2016-02-04T07:10:36.880Z,32.8455,76.043,58.67,4.3,mb,,105,2.459,0.92,us,us20004x0r,2016-04-14T22:51:43.040Z,"32km NNW of Chamba, India",earthquake,11,9.5,0.168,10,reviewed,us,us
2015-12-29T00:07:03.970Z,34.9819,73.0507,48.92,4.7,mb,,50,1.34,0.87,us,us10004a65,2016-03-18T01:13:05.040Z,"33km N of Batgram, Pakistan",earthquake,6.4,7,0.078,49,reviewed,us,us
2015-11-29T02:47:52.820Z,31.373,78.7325,35,4.1,mb,,156,5.143,1.33,us,us100041zf,2016-02-25T22:33:00.040Z,"36km S of Diyag, China",earthquake,4.9,2,0.197,7,reviewed,us,us
2015-11-27T11:40:34.340Z,34.8307,73.9303,5,5,mb,,39,1.298,0.91,us,us100041q3,2016-02-25T22:32:57.040Z,"28km N of Athmuqam, Pakistan",earthquake,3.3,3.7,0.076,56,reviewed,us,us
2015-11-05T16:27:47.450Z,31.7945,74.431,59.82,3.1,ml,,288,2.094,1.47,us,us10003uws,2016-02-05T03:16:31.040Z,"15km SSW of Narang, Pakistan",earthquake,13.1,9,0.181,4,reviewed,us,us
2015-10-08T01:04:21.950Z,31.5958,76.9677,36.04,4.2,mb,,148,3.733,0.71,us,us10003l2c,2016-01-11T21:07:15.040Z,"10km NE of Sundarnagar, India",earthquake,8.8,6.6,0.167,10,reviewed,us,us
2015-09-29T09:27:17.090Z,29.996,80.3737,35,4.6,mb,,126,4.895,1.05,us,us10003iqz,2015-12-28T23:08:49.040Z,"22km NW of Darchula, Nepal",earthquake,8.8,1.5,0.083,43,reviewed,us,us
2015-09-16T11:10:08.400Z,35.3339,78.5062,10,4.9,mb,,77,4.639,0.8,us,us20003jxe,2015-12-12T00:42:55.040Z,"154km NNE of Leh, India",earthquake,7.6,1.8,0.059,89,reviewed,us,us
2015-09-15T22:38:31.950Z,35.3587,78.4343,10,4.6,mb,,77,4.593,0.75,us,us20003juf,2015-12-12T00:42:54.040Z,"153km NNE of Leh, India",earthquake,7.7,1.9,0.08,47,reviewed,us,us
2015-09-06T03:21:38.370Z,35.9454,78.3246,72.87,4.1,mb,,107,4.748,1.23,us,us20003gvl,2015-12-05T01:40:31.040Z,"177km SW of Layka, China",earthquake,10.1,12.1,0.184,8,reviewed,us,us
2015-08-31T00:27:50.150Z,35.8299,77.451,76.73,4.3,mb,,118,4.072,1.24,us,us1000367z,2015-12-01T00:36:05.040Z,"119km NNE of Thang, India",earthquake,8.6,9,0.095,31,reviewed,us,us
2015-08-14T13:48:30.210Z,34.6642,73.3111,29.17,4.5,mb,,82,1.011,0.92,us,us1000329w,2015-11-17T00:13:27.040Z,"25km E of Batgram, Pakistan",earthquake,7,5.7,0.128,18,reviewed,us,us
2015-08-05T21:04:28.690Z,35.6223,81.5677,10,4.8,mb,,63,6.77,0.68,us,us10002y9z,2015-10-30T02:47:51.040Z,"220km SE of Hotan, China",earthquake,7.2,1.8,0.054,104,reviewed,us,us
2015-08-05T19:15:56.760Z,30.3652,80.3368,10,4.1,mb,,176,5.097,0.73,us,us10002y84,2015-10-30T02:47:51.040Z,"60km NNW of Darchula, Nepal",earthquake,6.5,1.9,0.145,13,reviewed,us,us
2015-07-27T22:05:00.210Z,35.5398,81.0628,23.43,4.1,mb,,206,6.684,1.44,us,us100032c2,2015-10-22T20:05:08.040Z,"200km SSE of Hotan, China",earthquake,9.5,10.7,0.303,3,reviewed,us,us
2015-07-24T21:30:07.260Z,33.3021,73.3002,39.11,4.6,mb,,162,0.348,1.24,us,us20002zza,2015-10-22T20:04:57.040Z,"5km N of Gujar Khan, Pakistan",earthquake,8.8,7.1,0.122,20,reviewed,us,us
2015-07-24T20:59:54.120Z,33.8564,73.1926,17.03,5.1,mwr,,28,0.214,1.13,us,us20002zz3,2020-07-10T16:13:03.258Z,"19km WSW of Murree, Pakistan",earthquake,6.1,3.9,0.054,33,reviewed,us,us
2015-07-18T23:48:08.680Z,30.4476,79.1538,10,4.4,mb,,97,5.929,0.58,us,us20002ygc,2015-10-14T21:05:43.040Z,"24km NE of Rudraprayag, India",earthquake,9.5,1.9,0.09,36,reviewed,us,us
2015-07-14T05:46:15.620Z,34.3654,73.738,25.36,4.5,mb,,116,0.812,1.37,us,us20002xcp,2015-10-09T20:19:17.040Z,"24km E of Muzaffarabad, Pakistan",earthquake,6.5,6.3,0.18,9,reviewed,us,us
2015-07-13T01:46:26.290Z,35.6768,73.5958,60.1,4.2,mb,,134,2.039,1.12,us,us20002x1c,2015-10-09T20:19:15.040Z,"50km NNE of Dasu, Pakistan",earthquake,7.1,10.4,0.159,11,reviewed,us,us
2015-07-09T03:30:01.840Z,34.6941,74.1123,63.07,4.2,mb,,87,1.254,0.74,us,us20002w84,2015-10-09T20:19:09.040Z,"23km NE of Athmuqam, Pakistan",earthquake,5.5,8.4,0.152,12,reviewed,us,us
2015-07-08T23:39:19.780Z,35.8218,81.1399,10,4.1,mb,,125,6.447,0.59,us,us20002w7j,2015-09-30T00:21:03.040Z,"178km SE of Hotan, China",earthquake,11,2,0.165,10,reviewed,us,us
2015-07-02T07:18:24.020Z,34.4513,73.7102,10,5.3,mb,,40,0.878,1.05,us,us10002mzg,2015-09-30T00:20:50.040Z,"21km SW of Athmuqam, Pakistan",earthquake,5.3,1.8,0.06,92,reviewed,us,us
2015-05-22T19:07:41.930Z,29.8042,81.6888,10,4.3,mb,,75,3.805,0.98,us,us10002blt,2015-07-29T01:35:33.040Z,"70km SE of Burang, China",earthquake,8.1,1.9,0.082,42,reviewed,us,us
2015-05-18T16:46:36.840Z,34.1771,73.7435,32.32,4.3,mb,,73,0.657,1.16,us,us10002a88,2015-07-23T01:04:08.040Z,"21km N of Bagh, Pakistan",earthquake,4.6,5.6,0.087,37,reviewed,us,us
2015-04-10T09:19:56.020Z,33.394,81.0836,10,4.5,mb,,87,6.532,1.24,us,us2000279j,2015-06-22T23:18:55.040Z,"108km N of Napug, China",earthquake,7.2,1.9,0.102,28,reviewed,us,us
2015-04-01T21:23:54.400Z,30.3521,79.5107,10,4.9,mb,,31,6.238,0.52,us,us10001sx7,2015-06-12T01:53:34.040Z,"10km SSE of Pipalkoti, India",earthquake,6.9,1.8,0.05,124,reviewed,us,us
2015-03-10T17:52:02.220Z,35.6511,76.82,39.2,4.1,mb,,108,3.542,1.14,us,us10001m44,2015-05-28T00:48:41.040Z,"70km NE of Khapalu, Pakistan",earthquake,9,6.8,0.139,14,reviewed,us,us
2015-03-02T20:51:54.570Z,35.6466,76.799,10,4.5,mb,,78,3.526,1.02,us,usc000tuf6,2015-05-19T00:29:42.040Z,"68km NE of Khapalu, Pakistan",earthquake,6.7,1.9,0.093,34,reviewed,us,us
2015-02-27T03:39:10.950Z,34.5959,73.3339,26.86,4.2,mb,,87,0.944,1.4,us,usc000ttik,2015-05-19T00:28:52.040Z,"20km NNE of Baffa, Pakistan",earthquake,6.2,4.3,0.303,7,reviewed,us,us
2015-02-27T01:29:21.270Z,34.5484,73.307,27.37,4,mb,,67,0.896,1.26,us,usc000tti2,2015-05-19T00:28:51.040Z,"14km NNE of Baffa, Pakistan",earthquake,7.8,5.9,0.232,7,reviewed,us,us
2015-02-27T01:04:38.690Z,34.5936,73.3801,32.59,4.2,mb,,85,0.945,0.66,us,usc000tti0,2015-05-19T00:28:51.040Z,"22km NE of Baffa, Pakistan",earthquake,7.5,6.7,0.264,6,reviewed,us,us
2015-02-26T21:59:05.140Z,34.671,73.2777,29.74,5.4,mb,,16,1.017,0.86,us,usc000ttgc,2015-05-19T00:28:47.040Z,"22km E of Batgram, Pakistan",earthquake,4.6,3.6,0.036,270,reviewed,us,us
2015-02-24T08:04:27.930Z,34.3206,73.6631,59.79,3.7,mb,,92,0.744,0.63,us,usc000tsmy,2015-05-12T20:29:43.040Z,"18km ESE of Muzaffarabad, Pakistan",earthquake,5.2,14.6,0.225,5,reviewed,us,us
2015-02-15T14:14:20.990Z,34.4283,76.2031,48.05,4.7,mb,,84,2.557,0.65,us,usb000tpit,2015-05-11T23:20:16.040Z,"18km SSE of Kargil, India",earthquake,8.1,7.2,0.059,97,reviewed,us,us
2015-02-14T00:44:36.430Z,31.3449,80.3877,32.72,4.2,mb,,111,6.438,0.64,us,usc000trhi,2015-05-11T23:20:13.040Z,"44km S of Garyarsa, China",earthquake,4.7,6,0.128,20,reviewed,us,us
2015-02-13T22:21:52.220Z,31.215,80.3855,29.91,4.1,mb,,145,6.488,0.71,us,usb000tpa2,2015-05-11T23:20:13.040Z,"59km S of Garyarsa, China",earthquake,8.9,6.5,0.151,13,reviewed,us,us
2014-12-24T05:38:33.440Z,36.2347,75.7881,74.09,4.1,mb,,166,3.305,1.3,us,usc000t9mx,2015-03-17T02:36:52.040Z,"100km E of Barishal, Pakistan",earthquake,6.3,7.5,0.233,5,reviewed,us,us
2014-12-21T05:59:52.120Z,34.91,73.843,41.11,4.2,mb,,74,1.343,0.57,us,usc000t8uj,2015-03-06T02:59:07.040Z,"37km N of Athmuqam, Pakistan",earthquake,7.3,7.4,0.166,15,reviewed,us,us
2014-12-19T23:30:38.340Z,35.5214,74.9357,66.27,4.2,mb,,90,2.318,1.12,us,usc000t8li,2015-03-06T02:59:04.040Z,"20km NNE of Idgah, Pakistan",earthquake,6.3,11.3,0.175,9,reviewed,us,us
2014-12-06T04:27:42.580Z,30.6685,80.0267,10,4.1,mb,,175,6.455,1.36,us,usc000t88g,2015-02-28T02:16:10.040Z,"45km ENE of Joshimath, India",earthquake,9.6,1.9,0.521,3,reviewed,us,us
2014-11-30T02:51:12.240Z,35.696,78.0392,10,4,mb,,193,4.429,1.1,us,usc000t6sv,2015-02-24T00:35:13.040Z,"145km NE of Thang, India",earthquake,12.1,1.9,0.232,7,reviewed,us,us
2014-11-21T22:45:36.370Z,34.4008,79.0039,36.66,4.3,mb,,95,4.821,1.03,us,usb000syre,2015-02-18T03:30:52.040Z,"123km NNW of Rutog, China",earthquake,7.4,6.4,0.099,34,reviewed,us,us
2014-11-18T15:55:32.580Z,32.9378,76.059,60.82,4.3,mb,,115,2.442,1.07,us,usc000syhy,2015-02-12T01:42:59.040Z,"32km E of Bhadarwah, India",earthquake,9.3,7.8,0.147,18,reviewed,us,us
2014-11-17T08:59:44.000Z,35.359,77.1167,35,4.4,mb,,97,3.605,0.92,us,usc000sy2n,2015-02-12T01:42:53.040Z,"59km NE of Thang, India",earthquake,5.1,2,0.144,17,reviewed,us,us
2014-11-08T17:44:45.170Z,34.681,81.3092,34.41,4.1,mb,,119,6.743,1.16,us,usc000svpz,2015-01-31T02:50:11.040Z,"208km NE of Rutog, China",earthquake,8.4,4.5,0.151,18,reviewed,us,us
2014-10-23T04:05:35.260Z,34.9154,73.8777,34.56,4.8,mb,,39,1.358,0.42,us,usb000spya,2015-01-17T01:25:33.040Z,"38km N of Athmuqam, Pakistan",earthquake,3.9,4.2,0.079,57,reviewed,us,us
2014-10-21T20:26:41.810Z,36.0857,78.1864,54.37,4,mb,,112,4.716,1.08,us,usb000spki,2015-01-15T20:03:37.040Z,"176km SW of Layka, China",earthquake,7.5,7.1,0.196,11,reviewed,us,us
2014-10-11T08:13:37.870Z,34.3887,79.2005,35,4.5,mb,,115,4.98,0.59,us,usb000sl0g,2015-01-06T23:49:51.040Z,"115km NNW of Rutog, China",earthquake,8.5,2,0.131,19,reviewed,us,us
2014-10-10T21:49:37.690Z,34.3271,79.1521,45.27,4,mb,,124,4.934,1.15,us,usb000sps1,2015-01-06T23:49:50.040Z,"110km NNW of Rutog, China",earthquake,8.6,8.7,0.173,10,reviewed,us,us
2014-09-27T16:22:41.820Z,35.9113,73.0647,41.91,4.7,mb,,46,2.261,1.06,us,usb000sgr2,2014-12-20T00:54:00.040Z,"69km WSW of Gakuch, Pakistan",earthquake,7,6.7,0.093,38,reviewed,us,us
2014-09-22T20:49:10.820Z,34.2939,73.9193,26.73,4.7,mb,,94,0.839,0.75,us,usb000sf2b,2014-12-19T00:05:26.040Z,"25km NNW of Uri, India",earthquake,7.2,5,0.076,57,reviewed,us,us
2014-09-09T07:39:54.250Z,34.0785,81.0639,10,4.5,mb,,96,6.498,1.24,us,usb000sdzb,2014-12-05T23:36:40.040Z,"150km ENE of Rutog, China",earthquake,12.2,1.9,0.27,5,reviewed,us,us
2014-08-24T08:29:31.740Z,30.0384,79.9591,10,4.4,mb,,68,6.734,0.81,us,usb000s5ta,2014-11-22T02:06:32.000Z,"27km NE of Bageshwar, India",earthquake,8.7,1.9,0.11,24,reviewed,us,us
2014-08-21T08:11:18.820Z,32.3289,76.4266,10,4.9,mb,,45,2.963,0.75,us,usb000s4v3,2015-01-31T03:25:51.454Z,"13km NE of Dharmsala, India",earthquake,7.6,1.8,0.05,134,reviewed,us,us
2014-08-02T00:28:10.890Z,33.9035,72.4189,35,4.1,mb,,107,0.751,1.26,us,usb000rzds,2014-10-29T19:52:53.000Z,"6km W of Hazro, Pakistan",earthquake,,2,0.184,8,reviewed,us,us
2014-07-25T04:56:16.680Z,33.1264,76.3749,17.03,4,mb,,148,2.65,0.83,us,usb000rx2e,2014-10-25T01:49:35.000Z,"60km ESE of Kishtwar, India",earthquake,,5,0.298,5,reviewed,us,us
2014-07-08T15:35:41.630Z,36.2352,73.9147,74.72,4.8,mb,,49,2.632,0.77,us,usc000rrqp,2014-10-04T20:00:01.000Z,"15km ENE of Gakuch, Pakistan",earthquake,,6.7,0.057,96,reviewed,us,us
2014-07-07T21:49:01.540Z,35.5638,75.0393,51.14,4.4,mb,,82,2.403,0.68,us,usc000rrfn,2014-10-04T19:59:59.000Z,"29km NE of Idgah, Pakistan",earthquake,,7.2,0.105,26,reviewed,us,us
2014-07-06T23:04:49.470Z,35.4726,74.9605,66.53,4.5,mb,,73,2.291,0.97,us,usb000rv1w,2014-10-04T19:59:58.000Z,"17km NNE of Idgah, Pakistan",earthquake,,7.5,0.104,27,reviewed,us,us
2014-07-06T14:48:13.060Z,30.3227,80.3415,43.73,4.1,mb,,146,6.862,1.11,us,usc000rqyt,2014-10-04T19:59:57.000Z,"55km NNW of Dharchula, India",earthquake,,6.9,0.213,7,reviewed,us,us
2014-07-03T20:40:01.550Z,35.5535,75.0923,35,4.9,mb,,74,2.422,0.62,us,usc000rqcc,2014-10-04T19:59:53.000Z,"31km NE of Idgah, Pakistan",earthquake,,1.9,0.05,126,reviewed,us,us
2014-07-03T11:35:00.300Z,30.2451,80.3384,35,4,mb,,167,6.9,1.3,us,usb000rvy7,2014-10-04T19:59:52.000Z,"47km NNW of Dharchula, India",earthquake,,2,0.211,6,reviewed,us,us
2014-06-17T17:31:10.950Z,32.3316,76.4467,33.51,4.2,mb,,146,2.977,1.49,us,usc000rgty,2014-09-12T15:47:52.000Z,"15km NE of Dharmsala, India",earthquake,,6.3,0.121,25,reviewed,us,us
2014-06-13T13:32:52.870Z,33.292,75.5807,42.74,5,mb,,91,1.965,1.14,us,usc000rf2p,2014-09-12T15:47:25.000Z,"17km W of Kishtwar, India",earthquake,,5.2,0.062,87,reviewed,us,us
2014-06-07T06:40:52.840Z,30.2645,81.6031,27.1,4.5,mb,,88,7.844,1.09,us,usc000rity,2014-08-30T17:03:01.000Z,western Xizang,earthquake,,4.4,0.18,9,reviewed,us,us
2014-05-03T18:49:39.170Z,35.2274,72.186,39.36,3.9,mwr,,106,1.809,1.39,us,usb000q8cr,2014-07-27T21:51:20.000Z,"28km E of Dir, Pakistan",earthquake,,7.5,0.086,13,reviewed,us,us
2014-04-19T20:12:34.600Z,32.8041,73.4085,45.53,4,mb,,248,0.852,0.59,us,usb000prjm,2014-07-04T01:34:19.000Z,"25km NNW of Mandi Bahauddin, Pakistan",earthquake,,7.1,0.184,8,reviewed,us,us
2014-04-19T08:29:20.330Z,34.1021,76.2379,34,4.1,mb,,133,2.511,1.1,us,usb000pr2b,2014-07-04T01:33:55.000Z,"53km SSE of Kargil, India",earthquake,,6.2,0.185,8,reviewed,us,us
2014-03-27T07:39:28.990Z,34.7251,73.6564,23.8,4.7,mb,,73,1.118,1.18,us,usc000nsmp,2014-05-29T23:32:06.000Z,"27km NW of Athmuqam, Pakistan",earthquake,,5.2,0.08,50,reviewed,us,us
2014-03-26T19:52:09.250Z,33.2857,73.4733,5.32,4,mb,,251,0.402,0.7,us,usc000nrug,2014-05-29T23:32:05.000Z,"2km SSW of Nazir Town, Pakistan",earthquake,,2.4,0.195,8,reviewed,us,us
2014-03-20T14:14:25.900Z,31.565,73.8172,46.03,4.3,mb,,116,2.13,0.8,us,usc000nidv,2015-01-29T21:40:54.549Z,"2km NW of Warburton, Pakistan",earthquake,,6.4,0.148,16,reviewed,us,us
2014-03-08T13:09:02.340Z,34.452,80.1638,36.09,4.4,mb,,133,5.779,1.18,us,usc000nnq9,2014-05-15T02:23:42.000Z,"124km NNE of Rutog, China",earthquake,,7.7,0.17,12,reviewed,us,us
2014-02-21T06:46:47.260Z,30.0104,76.1747,16.02,4.6,mb,,146,4.391,0.82,us,usb000n1g8,2020-07-10T18:27:37.267Z,"19km ESE of Dirba, India",earthquake,,4.9,0.223,6,reviewed,us,us
2014-01-27T10:33:23.560Z,34.7881,73.1097,28.1,4.6,mb,,58,1.142,0.66,us,usb000m8su,2014-03-27T18:15:44.000Z,"13km NNE of Batgram, Pakistan",earthquake,,4.9,0.12,21,reviewed,us,us
2014-01-22T05:22:01.180Z,34.2849,79.7826,43.74,4.2,mb,,135,5.449,0.72,us,usb000m63t,2014-03-27T18:15:34.000Z,"97km N of Rutog, China",earthquake,,7,0.186,8,reviewed,us,us
2013-12-09T08:38:59.800Z,35.4921,76.9208,69.06,4,mb,,111,3.529,1.3,us,usb000ldz0,2014-02-15T01:32:14.000Z,"64km NE of Khapalu, Pakistan",earthquake,,6.1,0.156,,reviewed,us,us
